#Substance=Water
#Formula=H2O
#Concentration=pure
#Matrix=NA
#Flowrate=0.19mlpmin
#Laser Intensity=98.5%
#Flashlamp energy=FL5.38J
#Ion mode=pos
#date=2019-11-14-140127
#fullscale=2.000000
#solution=Water_H2O_pure_NA_0.19mlpmin_98.5%_FL5.38J_pos
#plasmaordesorption=des
#plasmacriterion=m16greater0.02
#energydensity=1152
#delaytime=053
#mcp=156
#wavelength=2840
#focusdiameter=210
#focusdiameterdesc=10_90
#laserpower=50
#waterjetposition=B
#nozzlediameter=16
#numberofspectra=98
#masscalibrationa=0.349710
#masscalibrationb=-0.226610
#masscalibrationc=0.392110
##mcal_form=att+bt+c
##########
0.36762814	0.00768607
0.36749770	0.00768046
0.36736796	0.00786544
0.36723892	0.00790281
0.36711057	0.00790779
0.36698293	0.00817186
0.36685599	0.00801242
0.36672975	0.00835870
0.36660420	0.00832818
0.36647936	0.00821421
0.36635521	0.00788973
0.36623177	0.00777575
0.36610902	0.00794454
0.36598697	0.00811456
0.36586563	0.00834562
0.36574498	0.00840853
0.36562503	0.00836804
0.36550578	0.00821733
0.36538723	0.00758580
0.36526938	0.00738027
0.36515223	0.00718969
0.36503578	0.00755154
0.36492003	0.00800432
0.36480498	0.00837863
0.36469062	0.00848513
0.36457697	0.00892359
0.36446401	0.00905812
0.36435176	0.00852997
0.36424020	0.00802176
0.36412935	0.00880401
0.36401919	0.00787727
0.36390974	0.00829393
0.36380098	0.01089415
0.36369292	0.00942993
0.36358556	0.00966847
0.36347890	0.01244432
0.36337294	0.01265794
0.36326768	0.01376467
0.36316312	0.01336047
0.36305926	0.01494552
0.36295609	0.00895411
0.36285363	0.00361415
0.36275187	0.00901327
0.36265080	0.00104133
0.36255044	0.00041417
0.36245077	0.00415973
0.36235181	0.00003799
0.36225354	0.00003052
0.36215597	0.00003052
0.36205911	0.00003052
0.36196294	0.00003052
0.36186747	0.00003052
0.36177270	0.00003052
0.36167863	0.00003052
0.36158526	0.00003052
0.36149259	0.00295709
0.36140062	0.01557393
0.36130935	0.00634205
0.36121877	0.04149394
0.36112890	0.03933155
0.36103973	0.00422824
0.36095125	0.03580397
0.36086348	0.02463018
0.36077640	0.00122693
0.36069002	0.03290418
0.36060435	0.01356351
0.36051937	0.00019618
0.36043509	0.02712577
0.36035151	0.02303392
0.36026863	0.01487389
0.36018645	0.05800582
0.36010497	0.06435348
0.36002419	0.04836476
0.35994411	0.04389549
0.35986473	0.02576680
0.35978605	0.00180801
0.35970806	0.02011918
0.35963078	0.00779568
0.35955419	0.01631258
0.35947831	0.02554010
0.35940312	0.02204241
0.35932864	0.03136460
0.35925485	0.04646644
0.35918176	0.10467156
0.35910938	0.12448681
0.35903769	0.10679408
0.35896670	0.07987384
0.35889641	0.01415829
0.35882682	0.00003052
0.35875793	0.00003052
0.35868974	0.00003052
0.35862224	0.00003052
0.35855545	0.00003052
0.35848936	0.00003052
0.35842397	0.00003052
0.35835927	0.00003052
0.35829528	0.00003052
0.35823198	0.00148291
0.35816938	0.02712452
0.35810749	0.01757127
0.35804629	0.02552515
0.35798579	0.01087796
0.35792599	0.00003052
0.35786690	0.00256721
0.35780850	0.00259649
0.35775080	0.01024020
0.35769380	0.04276447
0.35763749	0.02204241
0.35758189	0.02533582
0.35752699	0.01908781
0.35747279	0.05559431
0.35741928	0.12903081
0.35736648	0.13919503
0.35731438	0.13615075
0.35726297	0.11536392
0.35721226	0.07061145
0.35716226	0.05230588
0.35711295	0.08009307
0.35706434	0.09703344
0.35701643	0.09822923
0.35696923	0.12215501
0.35692272	0.08826929
0.35687691	0.05777663
0.35683180	0.04559451
0.35678738	0.01770518
0.35674367	0.00303556
0.35670066	0.00009280
0.35665835	0.00003052
0.35661673	0.00003052
0.35657582	0.00003052
0.35653561	0.00003052
0.35649609	0.00003052
0.35645728	0.00003052
0.35641916	0.00003052
0.35638174	0.00003052
0.35634502	0.00003052
0.35630901	0.00003052
0.35627369	0.00003052
0.35623907	0.00020864
0.35620515	0.02703546
0.35617193	0.06919145
0.35613941	0.12180624
0.35610759	0.16264748
0.35607646	0.13457629
0.35604604	0.12403340
0.35601632	0.15413245
0.35598729	0.12207031
0.35595897	0.14643953
0.35593134	0.20840143
0.35590442	0.18363361
0.35587819	0.14141223
0.35585267	0.11544862
0.35582784	0.05734813
0.35580371	0.00124437
0.35578028	0.00003052
0.35575755	0.00003052
0.35573552	0.00003052
0.35571419	0.00003052
0.35569356	0.00003052
0.35567363	0.00003052
0.35565440	0.00003052
0.35563587	0.00003052
0.35561803	0.00003052
0.35560090	0.00003052
0.35558447	0.00003052
0.35556873	0.00003052
0.35555370	0.00040296
0.35553936	0.04247300
0.35552572	0.10247429
0.35551279	0.13566745
0.35550055	0.15614039
0.35548901	0.13699777
0.35547817	0.11507494
0.35546803	0.13581692
0.35545859	0.14533343
0.35544985	0.12800941
0.35544181	0.10738700
0.35543447	0.06479193
0.35542782	0.00847579
0.35542188	0.00221720
0.35541664	0.00872803
0.35541209	0.00169092
0.35540825	0.00003052
0.35540510	0.00068945
0.35540266	0.00003052
0.35540091	0.00003052
0.35539986	0.00003052
0.35539952	0.00003052
0.35539987	0.00003052
0.35540092	0.00004297
0.35540267	0.00015632
0.35540512	0.00003052
0.35540827	0.00003052
0.35541212	0.00003052
0.35541667	0.00410617
0.35542192	0.03923689
0.35542786	0.05749761
0.35543451	0.06811025
0.35544185	0.07168268
0.35544990	0.04324279
0.35545864	0.03094607
0.35546809	0.03168846
0.35547823	0.03495197
0.35548908	0.07610710
0.35550062	0.12922015
0.35551286	0.14672353
0.35552580	0.15939892
0.35553944	0.15934411
0.35555378	0.12747628
0.35556882	0.10637058
0.35558456	0.07484654
0.35560100	0.02338518
0.35561814	0.00003052
0.35563597	0.00003052
0.35565451	0.00003052
0.35567375	0.00003052
0.35569368	0.00003052
0.35571432	0.00003052
0.35573565	0.00003052
0.35575769	0.00003052
0.35578042	0.00003052
0.35580385	0.00003052
0.35582798	0.00003052
0.35585282	0.00384459
0.35587835	0.03184042
0.35590458	0.05363869
0.35593151	0.06132227
0.35595914	0.03647909
0.35598746	0.00828646
0.35601649	0.00213623
0.35604622	0.00403829
0.35607665	0.00832383
0.35610777	0.03232621
0.35613960	0.05910196
0.35617212	0.07302794
0.35620535	0.10009267
0.35623927	0.13263811
0.35627390	0.13665398
0.35630922	0.13505461
0.35634524	0.12789481
0.35638196	0.06795580
0.35641938	0.01654987
0.35645750	0.00357243
0.35649632	0.00003052
0.35653584	0.00003052
0.35657606	0.00003052
0.35661698	0.00003052
0.35665860	0.00003052
0.35670091	0.00003052
0.35674393	0.00265192
0.35678765	0.00950529
0.35683206	0.01612075
0.35687718	0.02154915
0.35692299	0.00770164
0.35696950	0.00052191
0.35701672	0.00003052
0.35706463	0.00003052
0.35711324	0.00003052
0.35716255	0.00013889
0.35721256	0.01385062
0.35726327	0.03791903
0.35731468	0.07642100
0.35736679	0.11795480
0.35741960	0.13115832
0.35747311	0.12974829
0.35752731	0.10924047
0.35758222	0.06243025
0.35763783	0.01922109
0.35769413	0.00400092
0.35775114	0.00088065
0.35780884	0.00019992
0.35786725	0.00028898
0.35792635	0.00150657
0.35798615	0.02552391
0.35804665	0.06472716
0.35810785	0.09052136
0.35816975	0.10560328
0.35823236	0.10130839
0.35829565	0.07196169
0.35835965	0.03603316
0.35842435	0.00907182
0.35848975	0.00003052
0.35855585	0.00003052
0.35862264	0.00003052
0.35869014	0.00003052
0.35875834	0.00003052
0.35882723	0.00003052
0.35889682	0.00043472
0.35896712	0.01196663
0.35903811	0.03908741
0.35910980	0.05680505
0.35918220	0.06594288
0.35925529	0.06784618
0.35932908	0.05172792
0.35940357	0.03089687
0.35947876	0.01286347
0.35955465	0.00036559
0.35963124	0.00003052
0.35970852	0.00003052
0.35978651	0.00003052
0.35986520	0.00043970
0.35994459	0.00353817
0.36002467	0.00414416
0.36010546	0.00367581
0.36018694	0.00107621
0.36026912	0.00003052
0.36035201	0.00003052
0.36043559	0.00003052
0.36051987	0.00003052
0.36060485	0.00003052
0.36069054	0.00003052
0.36077692	0.00003052
0.36086400	0.00003052
0.36095178	0.00003052
0.36104025	0.01046691
0.36112943	0.04234594
0.36121931	0.04049745
0.36130989	0.03331274
0.36140116	0.02977021
0.36149314	0.00754282
0.36158581	0.00099712
0.36167919	0.00078847
0.36177326	0.00032884
0.36186804	0.00561648
0.36196351	0.03110053
0.36205968	0.05524554
0.36215655	0.08667989
0.36225412	0.11338588
0.36235239	0.11817901
0.36245136	0.11553332
0.36255103	0.10518475
0.36265140	0.08050163
0.36275247	0.05253009
0.36285424	0.02027426
0.36295671	0.00008470
0.36305987	0.00003052
0.36316374	0.00003052
0.36326830	0.00003052
0.36337357	0.00003052
0.36347953	0.00029832
0.36358620	0.00582263
0.36369356	0.02228157
0.36380162	0.03998426
0.36391038	0.05781150
0.36401985	0.06546955
0.36413001	0.06709881
0.36424087	0.06505600
0.36435243	0.04685507
0.36446468	0.02127511
0.36457764	0.01764601
0.36469130	0.03011400
0.36480566	0.03786671
0.36492071	0.04761739
0.36503647	0.05893754
0.36515293	0.05586336
0.36527008	0.05001395
0.36538794	0.04707928
0.36550649	0.04327268
0.36562574	0.04133450
0.36574570	0.03748804
0.36586635	0.02897301
0.36598770	0.02246094
0.36610975	0.01730658
0.36623250	0.01616435
0.36635595	0.02104094
0.36648010	0.02222676
0.36660495	0.02451371
0.36673050	0.03028340
0.36685674	0.02256806
0.36698369	0.00906870
0.36711134	0.00248438
0.36723968	0.00014761
0.36736873	0.00003052
0.36749847	0.00003052
0.36762891	0.00003052
0.36776006	0.00003052
0.36789190	0.00003052
0.36802444	0.00003052
0.36815768	0.00003052
0.36829163	0.00189147
0.36842627	0.01849303
0.36856161	0.03319378
0.36869765	0.02993276
0.36883438	0.01519464
0.36897182	0.00346468
0.36910996	0.00004235
0.36924880	0.00003052
0.36938833	0.00003052
0.36952857	0.00003052
0.36966950	0.00003052
0.36981114	0.00003052
0.36995347	0.00003052
0.37009651	0.00003052
0.37024024	0.00003052
0.37038467	0.00041354
0.37052980	0.00686521
0.37067563	0.01343085
0.37082216	0.02270819
0.37096939	0.03545208
0.37111732	0.04252780
0.37126595	0.04616064
0.37141528	0.05061185
0.37156531	0.04764728
0.37171604	0.03879345
0.37186746	0.03104074
0.37201959	0.02470305
0.37217241	0.01817602
0.37232594	0.01283482
0.37248016	0.00864769
0.37263509	0.00449356
0.37279071	0.00075983
0.37294703	0.00003052
0.37310405	0.00003052
0.37326178	0.00003052
0.37342020	0.00016504
0.37357932	0.00683282
0.37373914	0.02126577
0.37389965	0.02532772
0.37406087	0.02884659
0.37422279	0.03600825
0.37438541	0.04325773
0.37454872	0.05086595
0.37471274	0.05759228
0.37487746	0.05983438
0.37504287	0.05769192
0.37520899	0.05867347
0.37537580	0.06319256
0.37554331	0.06760204
0.37571152	0.07277384
0.37588044	0.07655054
0.37605005	0.07123924
0.37622036	0.06232063
0.37639137	0.05646624
0.37656308	0.04764230
0.37673549	0.03632215
0.37690860	0.02771743
0.37708240	0.01837532
0.37725691	0.00855489
0.37743212	0.00265378
0.37760802	0.00076792
0.37778463	0.00067699
0.37796194	0.00129170
0.37813994	0.00191825
0.37831864	0.00282132
0.37849805	0.00342793
0.37867815	0.00410181
0.37885895	0.00975130
0.37904045	0.01819906
0.37922265	0.01806890
0.37940556	0.01798482
0.37958915	0.02225666
0.37977345	0.02400052
0.37995845	0.02393575
0.38014415	0.02613301
0.38033055	0.02708466
0.38051765	0.02527603
0.38070544	0.02042809
0.38089394	0.00945983
0.38108313	0.00053811
0.38127303	0.00003052
0.38146362	0.00003052
0.38165491	0.00003052
0.38184691	0.00003052
0.38203960	0.00003052
0.38223299	0.00003052
0.38242708	0.00003052
0.38262187	0.00003052
0.38281736	0.00003052
0.38301355	0.00003052
0.38321044	0.00003052
0.38340803	0.00003052
0.38360632	0.00003052
0.38380530	0.00003052
0.38400499	0.00003052
0.38420538	0.00003052
0.38440646	0.00003052
0.38460825	0.00003052
0.38481073	0.00003052
0.38501391	0.00003052
0.38521780	0.00192198
0.38542238	0.01298430
0.38562766	0.02977021
0.38583364	0.04410475
0.38604032	0.05328743
0.38624770	0.06439832
0.38645578	0.07442801
0.38666456	0.07944535
0.38687404	0.07929588
0.38708422	0.07282864
0.38729510	0.06184730
0.38750667	0.04948083
0.38771895	0.03583885
0.38793192	0.02184311
0.38814560	0.00585502
0.38835997	0.00009529
0.38857505	0.00003052
0.38879082	0.00003052
0.38900729	0.00003052
0.38922446	0.00003052
0.38944234	0.00003052
0.38966091	0.00003052
0.38988018	0.00003052
0.39010015	0.00003052
0.39032082	0.00314082
0.39054218	0.01937057
0.39076425	0.03574916
0.39098702	0.04746293
0.39121049	0.05605269
0.39143465	0.06312281
0.39165952	0.06993383
0.39188508	0.07530991
0.39211135	0.07731286
0.39233831	0.07979412
0.39256598	0.08427336
0.39279434	0.08566845
0.39302340	0.08611189
0.39325316	0.08870775
0.39348362	0.08680943
0.39371478	0.07973434
0.39394664	0.07124920
0.39417920	0.06118463
0.39441246	0.04829002
0.39464642	0.03404018
0.39488108	0.01939735
0.39511643	0.00367207
0.39535249	0.00003052
0.39558924	0.00003052
0.39582670	0.00003052
0.39606485	0.00003052
0.39630371	0.00003052
0.39654326	0.00003052
0.39678352	0.00003052
0.39702447	0.00003052
0.39726612	0.00003052
0.39750847	0.00003052
0.39775152	0.00006726
0.39799527	0.00017875
0.39823972	0.00022047
0.39848487	0.00040607
0.39873072	0.00224024
0.39897726	0.00830888
0.39922451	0.01618304
0.39947246	0.02186304
0.39972110	0.02463827
0.39997045	0.02345743
0.40022049	0.01501216
0.40047124	0.00280077
0.40072268	0.00006975
0.40097482	0.00003052
0.40122767	0.00003052
0.40148121	0.00003052
0.40173545	0.00003052
0.40199039	0.00003052
0.40224603	0.00003052
0.40250237	0.00003052
0.40275941	0.00003052
0.40301715	0.00003052
0.40327559	0.00003052
0.40353472	0.00003052
0.40379456	0.00003052
0.40405510	0.00003052
0.40431633	0.00003052
0.40457827	0.00003052
0.40484090	0.00003052
0.40510423	0.00051942
0.40536827	0.00325728
0.40563300	0.00963172
0.40589843	0.01957111
0.40616456	0.02880361
0.40643139	0.03598334
0.40669892	0.04304847
0.40696715	0.04857900
0.40723608	0.05227101
0.40750571	0.05474729
0.40777604	0.05650610
0.40804707	0.05794603
0.40831879	0.05681501
0.40859122	0.05254006
0.40886434	0.04914202
0.40913817	0.04473752
0.40941269	0.03639190
0.40968792	0.02789680
0.40996384	0.01880443
0.41024046	0.00755902
0.41051779	0.00100334
0.41079581	0.00012145
0.41107453	0.00003052
0.41135395	0.00003052
0.41163407	0.00003052
0.41191489	0.00017252
0.41219641	0.00079782
0.41247862	0.01084184
0.41276154	0.02652164
0.41304516	0.03905752
0.41332948	0.04846441
0.41361449	0.05642140
0.41390021	0.06186723
0.41418662	0.06464744
0.41447373	0.06638632
0.41476155	0.06642618
0.41505006	0.06402463
0.41533927	0.06212133
0.41562918	0.06147860
0.41591980	0.06112484
0.41621111	0.06092554
0.41650312	0.05999382
0.41679583	0.05696449
0.41708923	0.05102041
0.41738334	0.04257015
0.41767815	0.03399035
0.41797366	0.02464824
0.41826986	0.01266479
0.41856677	0.00170836
0.41886438	0.00012269
0.41916268	0.00008221
0.41946168	0.00003052
0.41976139	0.00003052
0.42006179	0.00003052
0.42036289	0.00003052
0.42066469	0.00003052
0.42096720	0.00003052
0.42127040	0.00003052
0.42157430	0.00003052
0.42187890	0.00003052
0.42218419	0.00003052
0.42249019	0.00004484
0.42279689	0.00011958
0.42310429	0.00015944
0.42341238	0.00009716
0.42372118	0.00006228
0.42403068	0.00003052
0.42434087	0.00003052
0.42465177	0.00003052
0.42496336	0.00003052
0.42527565	0.00003052
0.42558864	0.00003052
0.42590234	0.00003052
0.42621673	0.00003052
0.42653182	0.00003052
0.42684761	0.00003052
0.42716410	0.00003052
0.42748129	0.00003052
0.42779918	0.00003052
0.42811776	0.00053437
0.42843705	0.00486973
0.42875704	0.01015986
0.42907772	0.01187196
0.42939911	0.01118376
0.42972119	0.00868007
0.43004398	0.00452158
0.43036746	0.00098528
0.43069165	0.00037057
0.43101653	0.00029646
0.43134211	0.00022421
0.43166839	0.00022670
0.43199537	0.00055679
0.43232305	0.00348461
0.43265143	0.00990264
0.43298051	0.01703005
0.43331029	0.02328803
0.43364077	0.02810108
0.43397195	0.03279955
0.43430382	0.03663604
0.43463640	0.03881338
0.43496968	0.04081134
0.43530365	0.04315310
0.43563833	0.04513114
0.43597370	0.04803591
0.43630977	0.05025809
0.43664655	0.05009865
0.43698402	0.04685009
0.43732219	0.04166335
0.43766106	0.03498186
0.43800063	0.02801140
0.43834090	0.02114557
0.43868187	0.01694535
0.43902354	0.01555026
0.43936591	0.01575454
0.43970897	0.01774753
0.44005274	0.02297413
0.44039721	0.02883351
0.44074237	0.03449857
0.44108824	0.03973015
0.44143480	0.04338229
0.44178207	0.04337731
0.44213003	0.04078643
0.44247869	0.03567443
0.44282806	0.02788186
0.44317812	0.01915258
0.44352888	0.01193736
0.44388034	0.00685462
0.44423250	0.00505595
0.44458536	0.00610227
0.44493892	0.00986963
0.44529318	0.01499721
0.44564814	0.02107083
0.44600379	0.02699000
0.44636015	0.03047772
0.44671720	0.03136958
0.44707496	0.02916235
0.44743341	0.02330796
0.44779257	0.01442921
0.44815242	0.00466421
0.44851298	0.00029832
0.44887423	0.00006290
0.44923618	0.00003052
0.44959883	0.00003052
0.44996218	0.00003052
0.45032623	0.00003052
0.45069098	0.00003052
0.45105643	0.00003052
0.45142258	0.00003052
0.45178943	0.00003052
0.45215697	0.00003052
0.45252522	0.00003052
0.45289417	0.00003052
0.45326381	0.00003052
0.45363416	0.00003052
0.45400520	0.00003052
0.45437695	0.00003052
0.45474939	0.00003052
0.45512253	0.00003052
0.45549637	0.00003052
0.45587092	0.00003052
0.45624616	0.00003052
0.45662210	0.00003052
0.45699874	0.00003052
0.45737608	0.00008470
0.45775411	0.00029334
0.45813285	0.00228072
0.45851229	0.00733730
0.45889243	0.01331625
0.45927326	0.01933693
0.45965480	0.02426957
0.46003703	0.02734375
0.46041997	0.02793168
0.46080360	0.02619778
0.46118794	0.02350227
0.46157297	0.01999711
0.46195870	0.01523450
0.46234513	0.00995060
0.46273226	0.00591356
0.46312009	0.00318317
0.46350862	0.00235608
0.46389785	0.00349271
0.46428778	0.00678487
0.46467841	0.01083685
0.46506974	0.01468145
0.46546176	0.01763293
0.46585449	0.01925223
0.46624792	0.02013911
0.46664204	0.02053272
0.46703687	0.02067722
0.46743239	0.02117546
0.46782861	0.02243104
0.46822554	0.02455357
0.46862316	0.02770747
0.46902148	0.03161372
0.46942050	0.03575415
0.46982022	0.04030812
0.47022064	0.04446847
0.47062176	0.04805584
0.47102358	0.05068160
0.47142610	0.05215143
0.47182932	0.05209662
0.47223323	0.05139409
0.47263785	0.04953563
0.47304317	0.04645647
0.47344918	0.04330257
0.47385590	0.03995436
0.47426331	0.03585878
0.47467143	0.03162368
0.47508024	0.02722417
0.47548975	0.02236627
0.47589996	0.01640226
0.47631087	0.00962051
0.47672248	0.00358924
0.47713480	0.00138263
0.47754780	0.00040109
0.47796151	0.00004733
0.47837592	0.00003052
0.47879103	0.00003052
0.47920684	0.00003052
0.47962334	0.00003052
0.48004055	0.00003052
0.48045846	0.00008719
0.48087706	0.00016754
0.48129636	0.00035500
0.48171637	0.00060475
0.48213707	0.00050821
0.48255847	0.00026033
0.48298058	0.00006975
0.48340338	0.00003052
0.48382688	0.00003052
0.48425108	0.00003052
0.48467598	0.00003052
0.48510158	0.00007287
0.48552788	0.00013889
0.48595487	0.00023854
0.48638257	0.00042102
0.48681097	0.00055679
0.48724007	0.00023231
0.48766986	0.00003301
0.48810036	0.00003052
0.48853155	0.00003052
0.48896344	0.00003052
0.48939604	0.00003052
0.48982933	0.00003052
0.49026332	0.00003052
0.49069801	0.00003052
0.49113341	0.00003052
0.49156950	0.00003052
0.49200629	0.00003052
0.49244378	0.00003052
0.49288196	0.00003052
0.49332085	0.00003052
0.49376044	0.00078474
0.49420073	0.00711620
0.49464171	0.01586104
0.49508340	0.02456852
0.49552578	0.03179807
0.49596887	0.03785176
0.49641265	0.04224629
0.49685714	0.04444854
0.49730232	0.04508630
0.49774820	0.04411970
0.49819478	0.04126973
0.49864206	0.03763253
0.49909004	0.03380600
0.49953872	0.02918726
0.49998810	0.02438417
0.50043818	0.02007434
0.50088896	0.01621791
0.50134044	0.01327826
0.50179262	0.01106107
0.50224549	0.00986029
0.50269907	0.00865952
0.50315334	0.00747681
0.50360832	0.00698790
0.50406399	0.00725820
0.50452037	0.00770787
0.50497744	0.00926364
0.50543521	0.01192303
0.50589368	0.01559511
0.50635286	0.01945153
0.50681273	0.02437919
0.50727330	0.02889828
0.50773457	0.03351204
0.50819653	0.03768236
0.50865920	0.04167829
0.50912257	0.04504644
0.50958664	0.04799605
0.51005140	0.04938118
0.51051687	0.04933634
0.51098304	0.04796118
0.51144990	0.04596321
0.51191747	0.04330257
0.51238573	0.04032306
0.51285469	0.03677057
0.51332436	0.03274474
0.51379472	0.02759786
0.51426578	0.02142272
0.51473754	0.01469577
0.51521000	0.00717288
0.51568316	0.00186406
0.51615702	0.00050883
0.51663158	0.00003301
0.51710684	0.00003052
0.51758279	0.00003052
0.51805945	0.00003052
0.51853681	0.00003052
0.51901486	0.00003052
0.51949362	0.00003052
0.51997307	0.00005232
0.52045322	0.00010775
0.52093408	0.00009716
0.52141563	0.00007785
0.52189788	0.00006726
0.52238083	0.00006975
0.52286449	0.00021487
0.52334884	0.00060412
0.52383389	0.00136395
0.52431964	0.00246009
0.52480608	0.00353630
0.52529323	0.00409932
0.52578108	0.00472337
0.52626963	0.00449293
0.52675887	0.00407005
0.52724882	0.00288734
0.52773946	0.00127738
0.52823081	0.00019494
0.52872285	0.00003052
0.52921560	0.00003052
0.52970904	0.00003052
0.53020318	0.00003052
0.53069802	0.00003052
0.53119356	0.00003052
0.53168980	0.00003052
0.53218674	0.00003052
0.53268438	0.00003052
0.53318272	0.00003052
0.53368176	0.00010899
0.53418150	0.00033258
0.53468194	0.00274720
0.53518307	0.00736844
0.53568491	0.01241879
0.53618744	0.01719946
0.53669068	0.02152423
0.53719461	0.02487743
0.53769925	0.02724410
0.53820458	0.02847975
0.53871061	0.02870894
0.53921734	0.02789182
0.53972478	0.02689533
0.54023291	0.02525610
0.54074174	0.02358697
0.54125127	0.02175343
0.54176149	0.02038325
0.54227242	0.01971062
0.54278405	0.01984515
0.54329638	0.02017399
0.54380940	0.02079680
0.54432313	0.02176339
0.54483756	0.02249581
0.54535268	0.02265027
0.54586851	0.02267518
0.54638503	0.02211715
0.54690225	0.02115055
0.54742017	0.02034339
0.54793880	0.01986507
0.54845812	0.01925721
0.54897814	0.01938178
0.54949886	0.01987006
0.55002028	0.02072704
0.55054240	0.02200255
0.55106522	0.02389090
0.55158873	0.02617785
0.55211295	0.02809610
0.55263787	0.02946130
0.55316348	0.03043288
0.55368980	0.03063217
0.55421682	0.02946628
0.55474453	0.02787189
0.55527294	0.02554508
0.55580206	0.02263034
0.55633187	0.01946150
0.55686238	0.01636739
0.55739359	0.01308208
0.55792550	0.01004713
0.55845812	0.00716665
0.55899142	0.00445993
0.55952543	0.00220598
0.56006014	0.00099462
0.56059555	0.00033694
0.56113166	0.00007287
0.56166847	0.00003052
0.56220597	0.00003052
0.56274418	0.00004733
0.56328308	0.00006789
0.56382269	0.00007723
0.56436299	0.00006789
0.56490399	0.00005730
0.56544570	0.00003052
0.56598810	0.00003052
0.56653120	0.00003052
0.56707500	0.00008719
0.56761950	0.00012269
0.56816470	0.00015695
0.56871060	0.00016255
0.56925720	0.00014200
0.56980450	0.00011273
0.57035250	0.00003052
